rank,star,status,status_datetime,officer_id,trr_id
LIEUTENANT,628,,2016-04-24 01:37:00 PM,,96636
OFFICER,9811,,2016-04-24 12:22:00 AM,,96637
SERGEANT,1543,,2016-04-24 12:24:00 AM,,96637
LIEUTENANT,628,,2016-04-24 01:39:00 PM,,96637
OFFICER,16369,,2016-04-24 01:00:00 PM,,96638
SERGEANT,2145,,2016-04-24 01:01:00 PM,,96638
LIEUTENANT,540,,2016-04-24 01:14:00 PM,,96638
OFFICER,6969,,2016-04-24 12:58:00 AM,,96639
SERGEANT,2145,,2016-04-24 01:00:00 PM,,96639
LIEUTENANT,540,,2016-04-24 01:12:00 PM,,96639
OFFICER,18241,,2016-04-24 12:31:00 AM,,96640
SERGEANT,2491,,2016-04-24 12:50:00 AM,,96640
LIEUTENANT,205,,2016-04-24 01:23:00 PM,,96640
OFFICER,17898,,2016-04-24 12:42:00 AM,,96641
SERGEANT,2491,,2016-04-24 12:50:00 AM,,96641
LIEUTENANT,205,,2016-04-24 01:23:00 PM,,96641
OFFICER,15753,,2016-04-24 02:00:00 PM,,96644
SERGEANT,2462,,2016-04-24 02:01:00 PM,,96644
LIEUTENANT,624,,2016-04-24 03:33:00 PM,,96644
OFFICER,17039,,2016-04-24 02:53:00 PM,,96646
SERGEANT,1826,,2016-04-24 02:55:00 PM,,96646
LIEUTENANT,183,,2016-04-24 03:09:00 PM,,96646
OFFICER,7593,,2016-04-24 02:52:00 PM,,96647
SERGEANT,1826,,2016-04-24 02:54:00 PM,,96647
LIEUTENANT,183,,2016-04-24 03:08:00 PM,,96647
OFFICER,16077,,2016-04-24 03:03:00 PM,,96648
SERGEANT,814,,2016-04-24 03:31:00 PM,,96648
LIEUTENANT,624,,2016-04-25 06:13:00 AM,,96648
OFFICER,14844,,2016-04-24 03:16:00 PM,,96649
SERGEANT,814,,2016-04-24 03:32:00 PM,,96649
LIEUTENANT,624,,2016-04-25 06:04:00 AM,,96649
OFFICER,4502,,2016-04-24 04:35:00 PM,,96651
SERGEANT,2128,,2016-04-24 04:54:00 PM,,96651
LIEUTENANT,330,,2016-04-24 04:58:00 PM,,96651
OFFICER,11042,,2016-04-24 04:41:00 PM,,96652
SERGEANT,2128,,2016-04-24 04:55:00 PM,,96652
LIEUTENANT,330,,2016-04-24 04:58:00 PM,,96652
OFFICER,16455,,2016-04-25 06:22:00 AM,,96653
SERGEANT,1802,,2016-04-25 06:44:00 AM,,96653
LIEUTENANT,624,,2016-04-25 07:47:00 AM,,96653
OFFICER,16946,,2016-04-25 09:38:00 AM,,96654
SERGEANT,1946,,2016-04-25 09:41:00 AM,,96654
LIEUTENANT,624,,2016-04-25 09:59:00 AM,,96654
OFFICER,2953,,2016-04-25 09:40:00 AM,,96655
SERGEANT,1946,,2016-04-25 09:40:00 AM,,96655
LIEUTENANT,624,,2016-04-25 09:57:00 AM,,96655
OFFICER,14625,,2016-04-25 09:34:00 AM,,96656
SERGEANT,1946,,2016-04-25 09:41:00 AM,,96656
LIEUTENANT,624,,2016-04-25 09:58:00 AM,,96656
OFFICER,7499,,2016-04-25 08:48:00 AM,,96657
SERGEANT,2125,,2016-04-25 08:49:00 AM,,96657
LIEUTENANT,497,,2016-04-25 08:50:00 AM,,96657
OFFICER,3807,,2016-04-25 08:28:00 AM,,96658
SERGEANT,2125,,2016-04-25 08:30:00 AM,,96658
LIEUTENANT,497,,2016-04-25 08:40:00 AM,,96658
OFFICER,3105,,2016-04-25 08:32:00 AM,,96659
SERGEANT,1061,,2016-04-25 08:34:00 AM,,96659
LIEUTENANT,248,,2016-04-25 02:55:00 PM,,96659
OFFICER,13817,,2016-04-25 11:16:00 AM,,96660
SERGEANT,1142,,2016-04-25 11:19:00 AM,,96660
LIEUTENANT,376,,2016-04-25 03:46:00 PM,,96660
OFFICER,2743,,2016-04-25 09:36:00 AM,,96661
SERGEANT,2249,,2016-04-25 09:52:00 AM,,96661
LIEUTENANT,534,,2016-04-25 03:50:00 PM,,96661
OFFICER,10542,,2016-04-25 09:46:00 AM,,96662
SERGEANT,2249,,2016-04-25 09:52:00 AM,,96662
LIEUTENANT,534,,2016-04-25 03:50:00 PM,,96662
OFFICER,12146,,2016-04-25 11:17:00 AM,,96663
SERGEANT,2636,,2016-04-25 11:25:00 AM,,96663
LIEUTENANT,235,,2016-04-25 03:17:00 PM,,96663
OFFICER,15926,,2016-04-25 11:09:00 AM,,96664
SERGEANT,2636,,2016-04-25 11:22:00 AM,,96664
LIEUTENANT,235,,2016-04-25 03:16:00 PM,,96664
OFFICER,17335,,2016-04-25 11:10:00 AM,,96665
SERGEANT,2636,,2016-04-25 11:22:00 AM,,96665
LIEUTENANT,235,,2016-04-25 03:16:00 PM,,96665
OFFICER,14143,,2016-04-25 11:12:00 AM,,96666
SERGEANT,2636,,2016-04-25 11:20:00 AM,,96666
LIEUTENANT,235,,2016-04-25 03:16:00 PM,,96666
OFFICER,15465,,2016-04-25 11:13:00 AM,,96667
SERGEANT,2636,,2016-04-25 11:20:00 AM,,96667
LIEUTENANT,235,,2016-04-25 03:17:00 PM,,96667
OFFICER,6814,,2016-04-25 08:46:00 AM,,96670
SERGEANT,1522,,2016-04-25 01:23:00 PM,,96670
LIEUTENANT,537,,2016-04-25 01:29:00 PM,,96670
OFFICER,17294,,2016-04-25 09:28:00 AM,,96671
SERGEANT,1522,,2016-04-25 10:40:00 AM,,96671
LIEUTENANT,537,,2016-04-25 12:42:00 AM,,96671
OFFICER,9258,,2016-04-25 09:30:00 AM,,96672
SERGEANT,1522,,2016-04-25 10:41:00 AM,,96672
LIEUTENANT,537,,2016-04-25 12:42:00 AM,,96672
OFFICER,3229,,2016-04-25 11:07:00 AM,,96673
SERGEANT,2415,,2016-04-25 11:12:00 AM,,96673
LIEUTENANT,383,,2016-04-25 11:16:00 AM,,96673
OFFICER,11332,,2016-04-25 01:16:00 PM,,96674
SERGEANT,1522,,2016-04-25 01:25:00 PM,,96674
LIEUTENANT,537,,2016-04-25 01:36:00 PM,,96674
OFFICER,10418,,2016-04-25 02:23:00 PM,,96678
SERGEANT,1194,,2016-04-25 02:42:00 PM,,96678
LIEUTENANT,345,,2016-04-25 02:47:00 PM,,96678
SERGEANT,1543,,2016-04-25 01:22:00 PM,,96679
LIEUTENANT,582,,2016-04-25 02:09:00 PM,,96679
LIEUTENANT,582,,2016-04-25 02:22:00 PM,,96679
SERGEANT,1522,,2016-04-25 01:08:00 PM,,96680
SERGEANT,2020,,2016-04-25 01:18:00 PM,,96680
LIEUTENANT,537,,2016-04-25 01:51:00 PM,,96680
OFFICER,17957,,2016-04-25 01:04:00 PM,,96681
SERGEANT,1675,,2016-04-25 01:10:00 PM,,96681
LIEUTENANT,345,,2016-04-25 02:29:00 PM,,96681
OFFICER,9213,,2016-04-25 01:08:00 PM,,96682
SERGEANT,2020,,2016-04-25 01:17:00 PM,,96682
LIEUTENANT,537,,2016-04-25 01:49:00 PM,,96682
OFFICER,13307,,2016-04-25 01:37:00 PM,,96683
SERGEANT,1522,,2016-04-25 01:41:00 PM,,96683
LIEUTENANT,537,,2016-04-25 01:51:00 PM,,96683
OFFICER,15911,,2016-04-25 02:00:00 PM,,96684
SERGEANT,1543,,2016-04-25 02:06:00 PM,,96684
LIEUTENANT,582,,2016-04-25 02:27:00 PM,,96684
OFFICER,4810,,2016-04-25 03:08:00 PM,,96685
SERGEANT,2537,,2016-04-25 03:15:00 PM,,96685
LIEUTENANT,421,,2016-04-25 04:01:00 PM,,96685
SERGEANT,1581,,2016-04-26 05:17:00 AM,,96686
LIEUTENANT,310,,2016-04-26 05:19:00 AM,,96686
CAPTAIN,92,,2016-04-26 05:28:00 AM,,96686
OFFICER,4509,,2016-04-26 05:47:00 AM,,96687
LIEUTENANT,310,,2016-04-26 05:52:00 AM,,96687
CAPTAIN,92,,2016-04-26 05:57:00 AM,,96687
OFFICER,16239,,2016-04-26 05:58:00 AM,,96688
SERGEANT,2371,,2016-04-26 05:59:00 AM,,96688
LIEUTENANT,172,,2016-04-26 06:11:00 AM,,96688
OFFICER,16890,,2016-04-26 05:48:00 AM,,96689
SERGEANT,2371,,2016-04-26 05:56:00 AM,,96689
LIEUTENANT,172,,2016-04-26 06:11:00 AM,,96689
OFFICER,11932,,2016-04-26 09:52:00 AM,,96691
SERGEANT,2493,,2016-04-26 09:54:00 AM,,96691
LIEUTENANT,738,,2016-04-26 10:01:00 AM,,96691
OFFICER,8358,,2016-04-26 06:24:00 AM,,96692
SERGEANT,1297,,2016-04-26 06:34:00 AM,,96692
LIEUTENANT,339,,2016-04-26 06:53:00 AM,,96692
OFFICER,17935,,2016-04-26 09:46:00 AM,,96694
SERGEANT,2116,,2016-04-26 09:53:00 AM,,96694
LIEUTENANT,339,,2016-04-26 10:03:00 AM,,96694
OFFICER,7536,,2016-04-26 11:19:00 AM,,96695
SERGEANT,2367,,2016-04-26 11:39:00 AM,,96695
LIEUTENANT,383,,2016-04-26 12:01:00 AM,,96695
OFFICER,13307,,2016-04-26 11:12:00 AM,,96696
SERGEANT,1522,,2016-04-26 11:13:00 AM,,96696
LIEUTENANT,345,,2016-04-26 12:01:00 AM,,96696
OFFICER,6002,,2016-04-26 12:02:00 AM,,96697
SERGEANT,1698,,2016-04-26 12:16:00 AM,,96697
LIEUTENANT,345,,2016-04-26 12:41:00 AM,,96697
OFFICER,7567,,2016-04-26 11:54:00 AM,,96698
SERGEANT,1698,,2016-04-26 12:11:00 AM,,96698
LIEUTENANT,345,,2016-04-26 12:41:00 AM,,96698
OFFICER,12268,,2016-04-26 04:49:00 PM,,96699
SERGEANT,974,,2016-04-26 04:51:00 PM,,96699
LIEUTENANT,287,,2016-04-26 04:55:00 PM,,96699
OFFICER,4308,,2016-04-26 02:58:00 PM,,96700
SERGEANT,2102,,2016-04-26 03:49:00 PM,,96700
LIEUTENANT,727,,2016-04-26 04:12:00 PM,,96700
SERGEANT,974,,2016-04-26 04:17:00 PM,,96701
LIEUTENANT,287,,2016-04-27 05:00:00 AM,,96701
LIEUTENANT,287,,2016-04-27 05:01:00 AM,,96701
OFFICER,16887,,2016-04-26 03:43:00 PM,,96702
SERGEANT,2102,,2016-04-26 03:48:00 PM,,96702
LIEUTENANT,727,,2016-04-26 04:11:00 PM,,96702
OFFICER,6285,,2016-04-27 06:55:00 AM,,96703
SERGEANT,2105,,2016-04-27 07:02:00 AM,,96703
LIEUTENANT,224,,2016-04-27 07:04:00 AM,,96703
OFFICER,13599,,2016-04-27 08:57:00 AM,,96706
SERGEANT,1733,,2016-04-27 09:01:00 AM,,96706
LIEUTENANT,205,,2016-04-27 09:32:00 AM,,96706
OFFICER,7155,,2016-04-27 09:30:00 AM,,96707
SERGEANT,2339,,2016-04-27 09:51:00 AM,,96707
LIEUTENANT,405,,2016-04-27 04:51:00 PM,,96707
OFFICER,11321,,2016-04-27 10:44:00 AM,,96708
SERGEANT,1437,,2016-04-27 10:45:00 AM,,96708
LIEUTENANT,743,,2016-05-03 01:44:00 PM,,96708
SERGEANT,2339,,2016-04-27 02:59:00 PM,,96709
SERGEANT,2339,,2016-04-27 03:04:00 PM,,96709
LIEUTENANT,405,,2016-04-27 04:54:00 PM,,96709
OFFICER,16341,,2016-04-27 02:00:00 PM,,96710
SERGEANT,2055,,2016-04-27 02:09:00 PM,,96710
LIEUTENANT,732,,2016-04-27 02:19:00 PM,,96710
OFFICER,8265,,2016-04-27 02:34:00 PM,,96711
SERGEANT,2339,,2016-04-27 03:05:00 PM,,96711
LIEUTENANT,405,,2016-04-27 04:59:00 PM,,96711
OFFICER,8265,,2016-04-27 02:49:00 PM,,96712
SERGEANT,2339,,2016-04-27 03:07:00 PM,,96712
LIEUTENANT,405,,2016-04-28 05:00:00 AM,,96712
OFFICER,10600,,2016-04-27 02:55:00 PM,,96713
SERGEANT,2054,,2016-04-27 02:56:00 PM,,96713
LIEUTENANT,715,,2016-04-27 03:22:00 PM,,96713
OFFICER,14064,,2016-04-27 04:10:00 PM,,96715
SERGEANT,2121,,2016-04-27 04:20:00 PM,,96715
LIEUTENANT,588,,2016-04-28 05:19:00 AM,,96715
OFFICER,4385,,2016-04-28 06:01:00 AM,,96717
SERGEANT,2463,,2016-04-28 06:02:00 AM,,96717
LIEUTENANT,454,,2016-04-28 06:17:00 AM,,96717
OFFICER,10904,,2016-04-28 06:02:00 AM,,96718
SERGEANT,2201,,2016-04-28 06:10:00 AM,,96718
LIEUTENANT,454,,2016-04-28 06:29:00 AM,,96718
OFFICER,11733,,2016-04-28 07:11:00 AM,,96720
SERGEANT,2201,,2016-04-28 07:12:00 AM,,96720
LIEUTENANT,454,,2016-04-28 07:18:00 AM,,96720
OFFICER,11733,,2016-04-28 07:05:00 AM,,96721
SERGEANT,2201,,2016-04-28 07:07:00 AM,,96721
LIEUTENANT,454,,2016-04-28 07:16:00 AM,,96721
OFFICER,19652,,2016-04-28 08:16:00 AM,,96722
SERGEANT,1721,,2016-04-28 08:19:00 AM,,96722
LIEUTENANT,205,,2016-04-28 08:39:00 AM,,96722
OFFICER,4927,,2016-04-28 12:39:00 AM,,96723
SERGEANT,2082,,2016-04-28 12:40:00 AM,,96723
LIEUTENANT,288,,2016-04-28 12:47:00 AM,,96723
OFFICER,10434,,2016-04-28 10:55:00 AM,,96724
SERGEANT,1675,,2016-04-28 11:05:00 AM,,96724
LIEUTENANT,356,,2016-04-28 12:08:00 AM,,96724
OFFICER,8135,,2016-04-28 12:43:00 AM,,96725
SERGEANT,2082,,2016-04-28 12:44:00 AM,,96725
LIEUTENANT,288,,2016-04-28 12:46:00 AM,,96725
OFFICER,14574,,2016-04-28 12:26:00 AM,,96726
SERGEANT,2082,,2016-04-28 12:28:00 AM,,96726
LIEUTENANT,288,,2016-04-28 12:44:00 AM,,96726
SERGEANT,2114,,2016-04-28 12:30:00 AM,,96727
SERGEANT,2082,,2016-04-28 12:31:00 AM,,96727
LIEUTENANT,288,,2016-04-28 12:37:00 AM,,96727
OFFICER,14929,,2016-04-28 12:21:00 AM,,96728
SERGEANT,2082,,2016-04-28 12:28:00 AM,,96728
LIEUTENANT,288,,2016-04-28 12:43:00 AM,,96728
OFFICER,15181,,2016-04-28 01:54:00 PM,,96729
SERGEANT,878,,2016-04-28 01:57:00 PM,,96729
LIEUTENANT,241,,2016-04-28 02:08:00 PM,,96729
OFFICER,15460,,2016-04-28 12:44:00 AM,,96730
SERGEANT,2600,,2016-04-28 12:50:00 AM,,96730
LIEUTENANT,194,,2016-04-29 06:33:00 AM,,96730
OFFICER,14543,,2016-04-28 12:44:00 AM,,96731
SERGEANT,2600,,2016-04-28 12:49:00 AM,,96731
LIEUTENANT,194,,2016-04-29 06:28:00 AM,,96731
OFFICER,14327,,2016-04-28 01:54:00 PM,,96732
SERGEANT,878,,2016-04-28 01:58:00 PM,,96732
LIEUTENANT,241,,2016-04-28 02:08:00 PM,,96732
SERGEANT,878,,2016-04-28 01:53:00 PM,,96733
LIEUTENANT,396,,2016-04-28 02:00:00 PM,,96733
LIEUTENANT,241,,2016-04-28 02:09:00 PM,,96733
OFFICER,19966,,2016-04-29 05:13:00 AM,,96735
SERGEANT,1675,,2016-04-29 05:59:00 AM,,96735
LIEUTENANT,220,,2016-04-29 07:20:00 AM,,96735
OFFICER,12550,,2016-04-29 05:57:00 AM,,96736
SERGEANT,1675,,2016-04-29 05:59:00 AM,,96736
LIEUTENANT,220,,2016-04-29 07:21:00 AM,,96736
OFFICER,13778,,2016-04-29 06:58:00 AM,,96739
SERGEANT,2316,,2016-04-29 07:08:00 AM,,96739
LIEUTENANT,562,,2016-04-29 09:20:00 AM,,96739
OFFICER,8034,,2016-04-29 06:32:00 AM,,96740
SERGEANT,2463,,2016-04-29 06:47:00 AM,,96740
LIEUTENANT,562,,2016-04-29 09:20:00 AM,,96740
OFFICER,7573,,2016-04-29 06:22:00 AM,,96742
SERGEANT,2316,,2016-04-29 06:26:00 AM,,96742
LIEUTENANT,562,,2016-04-29 09:21:00 AM,,96742
OFFICER,7513,,2016-04-29 06:59:00 AM,,96743
SERGEANT,2316,,2016-04-29 07:05:00 AM,,96743
LIEUTENANT,562,,2016-04-29 09:19:00 AM,,96743
OFFICER,13930,,2016-04-29 07:02:00 AM,,96744
SERGEANT,2316,,2016-04-29 07:09:00 AM,,96744
LIEUTENANT,562,,2016-04-29 09:19:00 AM,,96744
OFFICER,11683,,2016-04-29 06:54:00 AM,,96745
SERGEANT,2316,,2016-04-29 07:00:00 AM,,96745
LIEUTENANT,562,,2016-04-29 09:18:00 AM,,96745
OFFICER,17949,,2016-04-29 10:53:00 AM,,96746
SERGEANT,1537,,2016-04-29 10:54:00 AM,,96746
LIEUTENANT,191,,2016-04-29 10:55:00 AM,,96746
,,,2016-04-29 09:47:00 AM,,96747
SERGEANT,1537,,2016-04-29 10:32:00 AM,,96747
LIEUTENANT,191,,2016-04-29 10:56:00 AM,,96747
SERGEANT,1752,,2016-04-29 10:39:00 AM,,96748
SERGEANT,1537,,2016-04-29 10:40:00 AM,,96748
LIEUTENANT,191,,2016-04-29 10:54:00 AM,,96748
OFFICER,11870,,2016-04-29 10:22:00 AM,,96749
SERGEANT,960,,2016-04-29 10:24:00 AM,,96749
LIEUTENANT,556,,2016-04-29 10:33:00 AM,,96749
OFFICER,15822,,2016-04-29 10:20:00 AM,,96750
SERGEANT,960,,2016-04-29 10:23:00 AM,,96750
LIEUTENANT,556,,2016-04-29 10:34:00 AM,,96750
OFFICER,15937,,2016-04-30 05:26:00 AM,,96753
SERGEANT,1433,,2016-04-30 05:33:00 AM,,96753
LIEUTENANT,714,,2016-04-30 05:52:00 AM,,96753
LIEUTENANT,514,,2016-04-30 05:28:00 AM,,96754
LIEUTENANT,199,,2016-04-30 05:44:00 AM,,96754
LIEUTENANT,714,,2016-04-30 05:53:00 AM,,96754
OFFICER,5451,,2016-04-30 05:50:00 AM,,96755
SERGEANT,887,,2016-04-30 05:52:00 AM,,96755
LIEUTENANT,724,,2016-04-30 06:52:00 AM,,96755
OFFICER,16316,,2016-04-30 07:58:00 AM,,96757
SERGEANT,1484,,2016-04-30 08:00:00 AM,,96757
LIEUTENANT,586,,2016-04-30 08:41:00 AM,,96757
SERGEANT,1739,,2016-04-30 07:54:00 AM,,96758
SERGEANT,1484,,2016-04-30 08:00:00 AM,,96758
LIEUTENANT,586,,2016-04-30 08:42:00 AM,,96758
OFFICER,7917,,2016-04-30 07:53:00 AM,,96759
SERGEANT,1484,,2016-04-30 08:01:00 AM,,96759
LIEUTENANT,586,,2016-04-30 08:41:00 AM,,96759
OFFICER,16999,,2016-04-30 10:37:00 AM,,96760
SERGEANT,2379,,2016-04-30 10:39:00 AM,,96760
LIEUTENANT,182,,2016-04-30 03:05:00 PM,,96760
OFFICER,16829,,2016-04-30 10:07:00 AM,,96761
SERGEANT,2379,,2016-04-30 10:28:00 AM,,96761
LIEUTENANT,182,,2016-04-30 03:06:00 PM,,96761
OFFICER,3450,,2016-04-30 11:43:00 AM,,96763
SERGEANT,2145,,2016-04-30 12:37:00 AM,,96763
LIEUTENANT,540,,2016-04-30 01:04:00 PM,,96763
OFFICER,14624,,2016-04-30 12:35:00 AM,,96765
SERGEANT,2145,,2016-04-30 01:16:00 PM,,96765
LIEUTENANT,540,,2016-04-30 01:18:00 PM,,96765
DETECTIVE,21077,,2016-04-30 02:06:00 PM,,96767
SERGEANT,1068,,2016-04-30 02:08:00 PM,,96767
LIEUTENANT,183,,2016-04-30 04:10:00 PM,,96767
SERGEANT,2145,,2016-04-30 02:27:00 PM,,96768
LIEUTENANT,540,,2016-04-30 02:29:00 PM,,96768
LIEUTENANT,540,,2016-04-30 02:30:00 PM,,96768
OFFICER,4527,,2016-04-30 03:07:00 PM,,96769
SERGEANT,1068,,2016-04-30 03:09:00 PM,,96769
LIEUTENANT,183,,2016-04-30 04:14:00 PM,,96769
LIEUTENANT,540,,2016-04-30 02:43:00 PM,,96770
LIEUTENANT,540,,2016-04-30 02:44:00 PM,,96770
LIEUTENANT,540,,2016-04-30 02:45:00 PM,,96770
OFFICER,4689,,2016-04-30 03:25:00 PM,,96771
SERGEANT,1068,,2016-04-30 03:27:00 PM,,96771
LIEUTENANT,183,,2016-04-30 04:12:00 PM,,96771
OFFICER,13972,,2016-04-30 04:12:00 PM,,96772
LIEUTENANT,235,,2016-04-30 04:13:00 PM,,96772
LIEUTENANT,235,,2016-04-30 04:18:00 PM,,96772
OFFICER,15773,,2016-04-30 04:03:00 PM,,96773
LIEUTENANT,235,,2016-04-30 04:06:00 PM,,96773
LIEUTENANT,235,,2016-04-30 04:18:00 PM,,96773
OFFICER,14770,,2016-05-01 06:17:00 AM,,96774
SERGEANT,805,,2016-05-01 06:20:00 AM,,96774
LIEUTENANT,280,,2016-05-01 07:12:00 AM,,96774
OFFICER,15878,,2016-04-30 04:54:00 PM,,96775
SERGEANT,2491,,2016-05-01 05:03:00 AM,,96775
LIEUTENANT,486,,2016-05-01 05:45:00 AM,,96775
OFFICER,17832,,2016-05-01 05:59:00 AM,,96776
SERGEANT,805,,2016-05-01 06:04:00 AM,,96776
LIEUTENANT,280,,2016-05-01 06:52:00 AM,,96776
OFFICER,5442,,2016-05-01 05:24:00 AM,,96777
SERGEANT,2491,,2016-05-01 05:32:00 AM,,96777
LIEUTENANT,486,,2016-05-01 05:46:00 AM,,96777
OFFICER,12748,,2016-05-01 09:59:00 AM,,96778
SERGEANT,1834,,2016-05-01 10:01:00 AM,,96778
LIEUTENANT,750,,2016-05-02 05:34:00 AM,,96778
OFFICER,19412,,2016-05-01 09:39:00 AM,,96779
SERGEANT,1834,,2016-05-01 10:05:00 AM,,96779
LIEUTENANT,750,,2016-05-02 05:39:00 AM,,96779
OFFICER,11924,,2016-05-01 11:20:00 AM,,96780
SERGEANT,1876,,2016-05-01 04:24:00 PM,,96780
LIEUTENANT,228,,2016-05-01 04:35:00 PM,,96780
OFFICER,19978,,2016-05-01 04:08:00 PM,,96781
SERGEANT,1515,,2016-05-01 04:28:00 PM,,96781
LIEUTENANT,251,,2016-05-01 05:16:00 AM,,96781
OFFICER,19129,,2016-05-01 04:32:00 PM,,96782
SERGEANT,1515,,2016-05-01 04:34:00 PM,,96782
LIEUTENANT,251,,2016-05-01 05:26:00 AM,,96782
OFFICER,14587,,2016-05-01 04:02:00 PM,,96783
SERGEANT,1515,,2016-05-01 04:28:00 PM,,96783
LIEUTENANT,251,,2016-05-01 05:20:00 AM,,96783
OFFICER,6377,,2016-05-01 04:08:00 PM,,96784
SERGEANT,1515,,2016-05-01 04:28:00 PM,,96784
LIEUTENANT,251,,2016-05-01 05:24:00 AM,,96784
SERGEANT,1320,,2016-05-01 04:17:00 PM,,96785
SERGEANT,1090,,2016-05-01 04:34:00 PM,,96785
LIEUTENANT,201,,2016-05-01 05:51:00 AM,,96785
OFFICER,19668,,2016-05-01 05:07:00 AM,,96786
SERGEANT,1320,,2016-05-01 05:09:00 AM,,96786
LIEUTENANT,201,,2016-05-01 05:53:00 AM,,96786
OFFICER,18669,,2016-05-01 12:03:00 AM,,96787
SERGEANT,1002,,2016-05-01 12:04:00 AM,,96787
LIEUTENANT,191,,2016-05-01 12:26:00 AM,,96787
OFFICER,5249,,2016-05-01 12:46:00 AM,,96789
LIEUTENANT,613,,2016-05-01 12:56:00 AM,,96789
LIEUTENANT,191,,2016-05-01 01:01:00 PM,,96789
OFFICER,8782,,2016-05-01 01:10:00 PM,,96792
SERGEANT,858,,2016-05-01 01:11:00 PM,,96792
LIEUTENANT,743,,2016-05-03 01:53:00 PM,,96792
,,,2016-05-01 04:34:00 PM,,96793
SERGEANT,812,,2016-05-02 07:32:00 AM,,96793
LIEUTENANT,486,,2016-05-02 07:47:00 AM,,96793
OFFICER,19973,,2016-05-02 06:48:00 AM,,96794
SERGEANT,2070,,2016-05-02 07:32:00 AM,,96794
LIEUTENANT,234,,2016-05-02 08:41:00 AM,,96794
OFFICER,19973,,2016-05-02 08:00:00 AM,,96795
SERGEANT,2070,,2016-05-02 08:02:00 AM,,96795
LIEUTENANT,234,,2016-05-02 08:58:00 AM,,96795
OFFICER,19973,,2016-05-02 07:41:00 AM,,96796
SERGEANT,2070,,2016-05-02 07:42:00 AM,,96796
LIEUTENANT,234,,2016-05-02 08:49:00 AM,,96796
OFFICER,15419,,2016-05-02 07:46:00 AM,,96797
SERGEANT,1093,,2016-05-02 07:55:00 AM,,96797
LIEUTENANT,260,,2016-05-02 08:27:00 AM,,96797
OFFICER,17779,,2016-05-02 07:46:00 AM,,96798
SERGEANT,1093,,2016-05-02 07:54:00 AM,,96798
LIEUTENANT,260,,2016-05-02 08:28:00 AM,,96798
OFFICER,14924,,2016-05-02 08:11:00 AM,,96799
SERGEANT,2537,,2016-05-02 08:14:00 AM,,96799
LIEUTENANT,260,,2016-05-02 08:20:00 AM,,96799
OFFICER,16969,,2016-05-02 08:48:00 AM,,96800
SERGEANT,2498,,2016-05-02 08:55:00 AM,,96800
LIEUTENANT,738,,2016-05-02 09:03:00 AM,,96800
OFFICER,19236,,2016-05-02 09:44:00 AM,,96801
SERGEANT,979,,2016-05-02 10:04:00 AM,,96801
LIEUTENANT,291,,2016-05-02 04:19:00 PM,,96801
OFFICER,4809,,2016-05-02 08:00:00 AM,,96802
SERGEANT,1768,,2016-05-02 12:31:00 AM,,96802
LIEUTENANT,201,,2016-05-02 12:37:00 AM,,96802
OFFICER,5339,,2016-05-02 08:21:00 AM,,96803
SERGEANT,1306,,2016-05-02 10:39:00 AM,,96803
LIEUTENANT,325,,2016-05-02 10:52:00 AM,,96803
OFFICER,19144,,2016-05-02 09:40:00 AM,,96804
SERGEANT,1768,,2016-05-02 12:31:00 AM,,96804
LIEUTENANT,201,,2016-05-02 12:43:00 AM,,96804
SERGEANT,1768,,2016-05-02 09:49:00 AM,,96805
LIEUTENANT,201,,2016-05-02 12:29:00 AM,,96805
LIEUTENANT,201,,2016-05-02 12:33:00 AM,,96805
OFFICER,19983,,2016-05-02 12:44:00 AM,,96806
SERGEANT,1406,,2016-05-02 12:51:00 AM,,96806
LIEUTENANT,367,,2016-05-02 01:16:00 PM,,96806
SERGEANT,1768,,2016-05-02 12:20:00 AM,,96807
SERGEANT,1768,,2016-05-02 12:32:00 AM,,96807
LIEUTENANT,201,,2016-05-02 12:35:00 AM,,96807
OFFICER,6583,,2016-05-02 02:58:00 PM,,96808
SERGEANT,1849,,2016-05-02 03:00:00 PM,,96808
LIEUTENANT,396,,2016-05-02 03:19:00 PM,,96808
,,,2016-05-03 06:18:00 AM,,96809
SERGEANT,812,,2016-05-03 09:30:00 AM,,96809
LIEUTENANT,486,,2016-06-08 04:06:00 PM,,96809
OFFICER,4076,,2016-05-03 06:19:00 AM,,96810
SERGEANT,1040,,2016-05-03 07:01:00 AM,,96810
LIEUTENANT,240,,2016-05-04 03:25:00 PM,,96810
OFFICER,10739,,2016-05-03 06:24:00 AM,,96811
SERGEANT,1040,,2016-05-03 07:02:00 AM,,96811
LIEUTENANT,240,,2016-05-04 03:24:00 PM,,96811
OFFICER,5431,,2016-05-03 10:09:00 AM,,96816
SERGEANT,1893,,2016-05-03 10:22:00 AM,,96816
LIEUTENANT,554,,2016-05-03 10:32:00 AM,,96816
OFFICER,15712,,2016-05-03 10:13:00 AM,,96817
SERGEANT,1893,,2016-05-03 10:22:00 AM,,96817
LIEUTENANT,554,,2016-05-03 10:32:00 AM,,96817
OFFICER,18650,,2016-05-03 09:48:00 AM,,96820
SERGEANT,1893,,2016-05-03 10:22:00 AM,,96820
LIEUTENANT,554,,2016-05-03 10:32:00 AM,,96820
SERGEANT,2287,,2016-05-03 12:38:00 AM,,96821
LIEUTENANT,617,,2016-05-03 01:42:00 PM,,96821
LIEUTENANT,617,,2016-05-03 01:45:00 PM,,96821
